StopArea:OCE87491241,gare de St-André-de-Cubzac,44.99117516,-0.44048288
StopArea:OCE87481002,gare de Nantes,47.21750472,-1.54192517
StopArea:OCE87486019,gare de La Roche-sur-Yon,46.67202495,-1.43568015
StopArea:OCE87486258,gare de Luçon,46.46371992,-1.16744535
StopArea:OCE87543165,gare de Salbris,47.42514034,2.04773681
StopArea:OCE87576207,gare de Bourges,47.09409406,2.39422622
StopArea:OCE87576272,gare de St-Florent-sur-Cher,46.99211536,2.25214903
StopArea:OCE87576298,gare de Châteauneuf-sur-Cher,46.85668637,2.31021168
StopArea:OCE87576322,gare de St-Amand-Montrond-Orval,46.72652078,2.48606153
StopArea:OCE87641357,gare de Vallon-en-Sully,46.5364848,2.61080265
StopArea:OCE87641001,gare de Montluçon-Ville,46.33787458,2.59641208
StopArea:OCE87571240,gare de St-Pierre-des-Corps,47.38573204,0.72505388
StopArea:OCE87324095,gare de Futuroscope,46.66985027,0.37720187
StopArea:OCE87575001,gare de Poitiers,46.58218335,0.33308432
StopArea:OCE87583005,gare de Angoulême,45.65393498,0.16452848
StopArea:OCE87574004,gare de Blois-Chambord,47.58542368,1.32372784
StopArea:OCE87574343,gare de Amboise,47.42143137,0.98121874
StopArea:OCE87487603,gare de Saumur,47.268972,-0.07142992
StopArea:OCE87484006,gare de Angers-St-Laud,47.46443417,-0.55694922
StopArea:OCE87722025,gare de Lyon-Perrache,45.74849243,4.82574778
StopArea:OCE87723197,gare de Lyon-Part-Dieu,45.7605853,4.85943505
StopArea:OCE87726802,gare de Roanne,46.04021151,4.06313483
StopArea:OCE87732206,gare de St-Germain-des-Fossés,46.20910253,3.43048912
StopArea:OCE87696328,gare de Moulins-sur-Allier,46.56136387,3.33875541
StopArea:OCE87696005,gare de Nevers,46.98734891,3.15086974
StopArea:OCE87571000,gare de Tours,47.38981372,0.69350509
StopArea:OCE87584052,gare de Libourne,44.91588446,-0.23636765
StopArea:OCE87584516,gare de Coutras,45.03665435,-0.13142905
StopArea:OCE87595298,gare de Mussidan,45.03437441,0.35406623
StopArea:OCE87595009,gare de Périgueux,45.18716358,0.70718103
StopArea:OCE87595124,gare de Thiviers,45.41895401,0.92134903
StopArea:OCE87594093,gare de Ussel,45.55732582,2.31443298
StopArea:OCE87594275,gare de Meymac,45.53024069,2.16387982
StopArea:OCE87594168,gare de Egletons,45.40231499,2.0651445
StopArea:OCE87594119,gare de Corrèze,45.32933741,1.88038455
StopArea:OCE87594499,gare de Tulle,45.25870783,1.75643144
StopArea:OCE87594408,gare de Terrasson,45.13567988,1.30050886
StopArea:OCE87594382,gare de Condat-le-Lardin,45.12671615,1.22665077
StopArea:OCE87595579,gare de Thenon,45.16007363,1.06862317
StopArea:OCE87595512,gare de Niversac,45.13818709,0.80812721
StopArea:OCE87595322,gare de Montpon-Ménestérol,45.0062787,0.15933913
StopArea:OCE87595249,gare de St-Astier,45.13901109,0.52281935
StopArea:OCE87586545,gare de Marmande,44.50306728,0.16811469
StopArea:OCE87586008,gare de Agen,44.20797206,0.62090454
StopArea:OCE87781104,gare de Narbonne,43.19103322,3.00595633
StopArea:OCE87781005,gare de Béziers,43.33622529,3.21921804
StopArea:OCE87773200,gare de Sète,43.41281189,3.69639619
StopArea:OCE87773002,gare de Montpellier-Saint-Roch,43.60583439,3.88236031
StopArea:OCE87775007,gare de Nîmes,43.83229306,4.36583551
StopArea:OCE87753657,gare de Arles,43.6848436,4.63201884
StopArea:OCE87751008,gare de Marseille-St-Charles,43.30272986,5.38064989
StopArea:OCE87755009,gare de Toulon,43.12831598,5.92945828
StopArea:OCE87755447,gare de Les Arcs-Draguignan,43.45572852,6.48246201
StopArea:OCE87757526,gare de St-Raphaël-Valescure,43.42360603,6.76901271
StopArea:OCE87757625,gare de Cannes,43.55391311,7.01972542
StopArea:OCE87757674,gare de Antibes,43.58578911,7.11951629
StopArea:OCE87756056,gare de Nice-Ville,43.70471069,7.26178618
StopArea:OCE87681007,gare de Corbeil-Essonnes,48.61411793,2.47389296
StopArea:OCE87682542,gare de St-Fargeau,48.56455088,2.54245767
StopArea:OCE87682526,gare de Ponthierry-Pringy,48.53500742,2.54460207
StopArea:OCE87682518,gare de Boissise-le-Roi,48.52967102,2.57163704
StopArea:OCE87682500,gare de Vosves,48.51497812,2.59909325
StopArea:OCE87682005,gare de Melun,48.52759664,2.65539176
StopArea:OCE87681601,gare de Essonnes-Robinson,48.60594931,2.46351582
StopArea:OCE87681619,gare de Villabé,48.59282713,2.46153267
