route_id,service_id,trip_id,trip_headsign,direction_id,block_id
DUA800854541,10748,DUASN493586R03001-1_303404,"93586",1,
DUA800854541,10687,DUASN493526R02001-1_303405,"93526",1,
DUA800854541,10748,DUASN493570R01001-1_303406,"93570",1,
DUA800854541,10748,DUASN493530R02001-1_303407,"93530",1,
DUA800854541,10748,DUASN493522R01001-1_303408,"93522",1,
DUA800854541,10687,DUASN493534R02001-1_303409,"93534",1,
DUA800854541,10748,DUASN493614R07001-1_303410,"93614",1,
DUA800854541,10748,DUASN493630R04001-1_303411,"93630",1,
DUA800854541,10748,DUASN493626R04001-1_303412,"93626",1,
DUA800854541,10748,DUASN493610R07001-1_303413,"93610",1,
DUA800854541,12010,DUASN493500R01003-1_303414,"93500",1,
DUA800854541,12010,DUASN493502R01003-1_303415,"93502",1,
DUA800854541,10689,DUASN493604R02001-1_303416,"93604",1,
DUA800854541,10689,DUASN493608R03001-1_303417,"93608",1,
DUA800854541,10689,DUASN493612R02001-1_303418,"93612",1,
DUA800854541,10689,DUASN493616R01001-1_303419,"93616",1,
DUA800854541,12003,DUASN493400R02002-1_303420,"93400",1,
DUA800854541,12003,DUASN493404R01002-1_303421,"93404",1,
DUA800854541,12003,DUASN493408R06002-1_303422,"93408",1,
DUA800854541,12004,DUASN493412R05002-1_303423,"93412",1,
DUA800854541,9380,DUA87132119-1_303424,"87132119",1,
DUA800854541,9380,DUA87132120-1_303425,"87132120",1,
DUA800854541,9380,DUA87132117-1_303426,"87132117",1,
DUA800854541,9380,DUA87132118-1_303427,"87132118",1,
DUA800854541,9380,DUA87132123-1_303428,"87132123",1,
DUA800854541,9380,DUA87132124-1_303429,"87132124",1,
DUA800854541,9380,DUA87132121-1_303430,"87132121",1,
DUA800854541,9380,DUA87132122-1_303431,"87132122",1,
DUA800854541,9380,DUA87132111-1_303432,"87132111",1,
DUA800854541,9380,DUA87132112-1_303433,"87132112",1,
DUA800854541,9380,DUA87132109-1_303434,"87132109",1,
DUA800854541,9380,DUA87132110-1_303435,"87132110",1,
DUA800854541,9380,DUA87132115-1_303436,"87132115",1,
DUA800854541,9380,DUA87132116-1_303437,"87132116",1,
DUA800854541,9380,DUA87132113-1_303438,"87132113",1,
DUA800854541,9380,DUA87132114-1_303439,"87132114",1,
DUA800854541,9380,DUA87132125-1_303440,"87132125",1,
DUA800854541,9380,DUA87132136-1_303441,"87132136",1,
DUA800854541,9380,DUA87132137-1_303442,"87132137",1,
DUA800854541,9380,DUA87132134-1_303443,"87132134",1,
DUA800854541,9380,DUA87132135-1_303444,"87132135",1,
DUA800854541,9380,DUA87132140-1_303445,"87132140",1,
DUA800854541,9380,DUA87132141-1_303446,"87132141",1,
DUA800854541,9380,DUA87132138-1_303447,"87132138",1,
DUA800854541,9380,DUA87132139-1_303448,"87132139",1,
DUA800854541,9380,DUA87132128-1_303449,"87132128",1,
DUA800854541,9380,DUA87132129-1_303450,"87132129",1,
DUA800854541,9380,DUA87132126-1_303451,"87132126",1,
DUA800854541,9380,DUA87132127-1_303452,"87132127",1,
DUA800854541,9380,DUA87132132-1_303453,"87132132",1,
DUA800854541,9380,DUA87132133-1_303454,"87132133",1,
DUA800854541,9380,DUA87132130-1_303455,"87132130",1,
DUA800854541,9380,DUA87132131-1_303456,"87132131",1,
DUA800854541,9380,DUA87132086-1_303457,"87132086",1,
DUA800854541,9380,DUA87132087-1_303458,"87132087",1,
DUA800854541,9380,DUA87132084-1_303459,"87132084",1,
DUA800854541,9380,DUA87132085-1_303460,"87132085",1,
DUA800854541,9380,DUA87132090-1_303461,"87132090",1,
DUA800854541,9380,DUA87132091-1_303462,"87132091",1,
DUA800854541,9380,DUA87132088-1_303463,"87132088",1,
DUA800854541,9380,DUA87132089-1_303464,"87132089",1,
DUA800854541,9380,DUA87132078-1_303465,"87132078",1,
DUA800854541,9380,DUA87132079-1_303466,"87132079",1,
DUA800854541,9380,DUA87132076-1_303467,"87132076",1,
DUA800854541,9380,DUA87132077-1_303468,"87132077",1,
DUA800854541,9380,DUA87132082-1_303469,"87132082",1,
DUA800854541,9380,DUA87132083-1_303470,"87132083",1,
DUA800854541,9380,DUA87132080-1_303471,"87132080",1,
DUA800854541,9380,DUA87132081-1_303472,"87132081",1,
DUA800854541,9380,DUA87132092-1_303473,"87132092",1,
DUA800854541,9380,DUA87132103-1_303474,"87132103",1,
DUA800854541,9380,DUA87132104-1_303475,"87132104",1,
DUA800854541,9380,DUA87132101-1_303476,"87132101",1,
DUA800854541,9380,DUA87132102-1_303477,"87132102",1,
DUA800854541,9380,DUA87132107-1_303478,"87132107",1,
DUA800854541,9380,DUA87132108-1_303479,"87132108",1,
DUA800854541,9380,DUA87132105-1_303480,"87132105",1,
DUA800854541,9380,DUA87132106-1_303481,"87132106",1,
DUA800854541,9380,DUA87132095-1_303482,"87132095",1,
DUA800854541,9380,DUA87132096-1_303483,"87132096",1,
DUA800854541,9380,DUA87132093-1_303484,"87132093",1,
DUA800854541,9380,DUA87132094-1_303485,"87132094",1,
DUA800854541,9380,DUA87132099-1_303486,"87132099",1,
DUA800854541,9380,DUA87132100-1_303487,"87132100",1,
DUA800854541,9380,DUA87132097-1_303488,"87132097",1,
DUA800854541,9380,DUA87132098-1_303489,"87132098",1,
DUA800854541,9396,DUA87132516-1_303490,"87132516",1,
DUA800854541,9396,DUA87132517-1_303491,"87132517",1,
DUA800854541,9396,DUA87132518-1_303492,"87132518",1,
DUA800854541,9396,DUA87132515-1_303493,"87132515",1,
DUA800854541,9396,DUA87132512-1_303494,"87132512",1,
DUA800854541,9396,DUA87132513-1_303495,"87132513",1,
DUA800854541,9396,DUA87132514-1_303496,"87132514",1,
DUA800854541,9396,DUA87132519-1_303497,"87132519",1,
DUA800854541,9396,DUA87132524-1_303498,"87132524",1,
DUA800854541,9396,DUA87132525-1_303499,"87132525",1,
DUA800854541,9396,DUA87132526-1_303500,"87132526",1,
DUA800854541,9396,DUA87132523-1_303501,"87132523",1,
DUA800854541,9396,DUA87132520-1_303502,"87132520",1,
DUA800854541,9396,DUA87132521-1_303503,"87132521",1,
DUA800854541,9396,DUA87132522-1_303504,"87132522",1,
DUA800854541,9396,DUA87132511-1_303505,"87132511",1,
DUA800854541,9396,DUA87132500-1_303506,"87132500",1,
DUA800854541,9396,DUA87132501-1_303507,"87132501",1,
DUA800854541,9396,DUA87132502-1_303508,"87132502",1,
DUA800854541,9396,DUA87132499-1_303509,"87132499",1,
DUA800854541,9396,DUA87132496-1_303510,"87132496",1,
DUA800854541,9396,DUA87132497-1_303511,"87132497",1,
DUA800854541,9396,DUA87132498-1_303512,"87132498",1,
DUA800854541,9396,DUA87132503-1_303513,"87132503",1,
DUA800854541,9396,DUA87132508-1_303514,"87132508",1,
DUA800854541,9396,DUA87132509-1_303515,"87132509",1,
DUA800854541,9396,DUA87132510-1_303516,"87132510",1,
DUA800854541,9396,DUA87132507-1_303517,"87132507",1,
DUA800854541,9396,DUA87132504-1_303518,"87132504",1,
DUA800854541,9396,DUA87132505-1_303519,"87132505",1,
DUA800854541,9396,DUA87132506-1_303520,"87132506",1,
DUA800854541,9396,DUA87132424-1_303521,"87132424",1,
DUA800854541,9396,DUA87132423-1_303522,"87132423",1,
DUA800854541,9396,DUA87132422-1_303523,"87132422",1,
DUA800854541,9396,DUA87132425-1_303524,"87132425",1,
DUA800854541,9396,DUA87132428-1_303525,"87132428",1,
DUA800854541,9396,DUA87132427-1_303526,"87132427",1,
DUA800854541,9396,DUA87132426-1_303527,"87132426",1,
DUA800854541,9396,DUA87132421-1_303528,"87132421",1,
DUA800854541,9396,DUA87132416-1_303529,"87132416",1,
DUA800854541,9396,DUA87132415-1_303530,"87132415",1,
DUA800854541,9396,DUA87132414-1_303531,"87132414",1,
DUA800854541,9396,DUA87132417-1_303532,"87132417",1,
DUA800854541,9396,DUA87132420-1_303533,"87132420",1,
DUA800854541,9396,DUA87132419-1_303534,"87132419",1,
DUA800854541,9396,DUA87132418-1_303535,"87132418",1,
DUA800854541,9396,DUA87132429-1_303536,"87132429",1,
DUA800854541,9396,DUA87132531-1_303537,"87132531",1,
DUA800854541,9396,DUA87132532-1_303538,"87132532",1,
DUA800854541,9396,DUA87132533-1_303539,"87132533",1,
DUA800854541,9396,DUA87132530-1_303540,"87132530",1,
DUA800854541,9396,DUA87132527-1_303541,"87132527",1,
DUA800854541,9396,DUA87132528-1_303542,"87132528",1,
DUA800854541,9396,DUA87132529-1_303543,"87132529",1,
DUA800854541,9396,DUA87132534-1_303544,"87132534",1,
DUA800854541,9396,DUA87132432-1_303545,"87132432",1,
DUA800854541,9396,DUA87132431-1_303546,"87132431",1,
DUA800854541,9396,DUA87132430-1_303547,"87132430",1,
DUA800854541,9396,DUA87132433-1_303548,"87132433",1,
DUA800854541,9399,DUA87132535-1_303549,"87132535",1,
DUA800854541,9380,DUA87133108-1_303550,"87133108",1,
DUA800854541,9396,DUA87133109-1_303551,"87133109",1,
DUA800854541,9396,DUA87132473-1_303552,"87132473",1,
DUA800854541,9396,DUA87132472-1_303553,"87132472",1,
DUA800854541,9396,DUA87132471-1_303554,"87132471",1,
DUA800854541,9396,DUA87132474-1_303555,"87132474",1,
DUA800854541,9396,DUA87132477-1_303556,"87132477",1,
DUA800854541,9396,DUA87132476-1_303557,"87132476",1,
DUA800854541,9396,DUA87132475-1_303558,"87132475",1,
DUA800854541,9396,DUA87132470-1_303559,"87132470",1,
DUA800854541,9396,DUA87132465-1_303560,"87132465",1,
DUA800854541,9396,DUA87132464-1_303561,"87132464",1,
DUA800854541,9396,DUA87132463-1_303562,"87132463",1,
DUA800854541,9396,DUA87132466-1_303563,"87132466",1,
DUA800854541,9396,DUA87132469-1_303564,"87132469",1,
DUA800854541,9396,DUA87132468-1_303565,"87132468",1,
DUA800854541,9396,DUA87132467-1_303566,"87132467",1,
DUA800854541,9396,DUA87132478-1_303567,"87132478",1,
DUA800854541,9396,DUA87132489-1_303568,"87132489",1,
DUA800854541,9396,DUA87132488-1_303569,"87132488",1,
DUA800854541,9396,DUA87132487-1_303570,"87132487",1,
DUA800854541,9396,DUA87132490-1_303571,"87132490",1,
DUA800854541,9396,DUA87132493-1_303572,"87132493",1,
DUA800854541,9396,DUA87132492-1_303573,"87132492",1,
DUA800854541,9396,DUA87132491-1_303574,"87132491",1,
DUA800854541,9396,DUA87132486-1_303575,"87132486",1,
DUA800854541,9396,DUA87132481-1_303576,"87132481",1,
DUA800854541,9396,DUA87132480-1_303577,"87132480",1,
DUA800854541,9396,DUA87132479-1_303578,"87132479",1,
DUA800854541,9396,DUA87132482-1_303579,"87132482",1,
DUA800854541,9396,DUA87132485-1_303580,"87132485",1,
DUA800854541,9396,DUA87132484-1_303581,"87132484",1,
DUA800854541,9396,DUA87132483-1_303582,"87132483",1,
DUA800854541,9396,DUA87132442-1_303583,"87132442",1,
DUA800854541,9396,DUA87132441-1_303584,"87132441",1,
DUA800854541,9396,DUA87132440-1_303585,"87132440",1,
DUA800854541,9396,DUA87132443-1_303586,"87132443",1,
DUA800854541,9396,DUA87132446-1_303587,"87132446",1,
DUA800854541,9396,DUA87132445-1_303588,"87132445",1,
DUA800854541,9396,DUA87132444-1_303589,"87132444",1,
DUA800854541,9396,DUA87132439-1_303590,"87132439",1,
DUA800854541,9396,DUA87132434-1_303591,"87132434",1,
DUA800854541,9396,DUA87132494-1_303592,"87132494",1,
DUA800854541,9396,DUA87132495-1_303593,"87132495",1,
DUA800854541,9396,DUA87132435-1_303594,"87132435",1,
DUA800854541,9396,DUA87132438-1_303595,"87132438",1,
DUA800854541,9396,DUA87132437-1_303596,"87132437",1,
DUA800854541,9396,DUA87132436-1_303597,"87132436",1,
DUA800854541,9396,DUA87132447-1_303598,"87132447",1,
DUA800854541,9396,DUA87132458-1_303599,"87132458",1,
DUA800854541,9396,DUA87132457-1_303600,"87132457",1,
DUA800854541,9396,DUA87132456-1_303601,"87132456",1,
DUA800854541,9396,DUA87132459-1_303602,"87132459",1,
DUA800854541,9396,DUA87132462-1_303603,"87132462",1,
DUA800854541,9396,DUA87132461-1_303604,"87132461",1,
DUA800854541,9396,DUA87132460-1_303605,"87132460",1,
DUA800854541,9396,DUA87132455-1_303606,"87132455",1,
DUA800854541,9396,DUA87132450-1_303607,"87132450",1,
DUA800854541,9396,DUA87132449-1_303608,"87132449",1,
DUA800854541,9396,DUA87132448-1_303609,"87132448",1,
DUA800854541,9396,DUA87132451-1_303610,"87132451",1,
DUA800854541,9396,DUA87132454-1_303611,"87132454",1,
DUA800854541,9396,DUA87132453-1_303612,"87132453",1,
DUA800854541,9396,DUA87132452-1_303613,"87132452",1,
DUA800854541,9380,DUA87132187-1_303614,"87132187",1,
DUA800854541,9380,DUA87132188-1_303615,"87132188",1,
DUA800854541,9380,DUA87132185-1_303616,"87132185",1,
DUA800854541,9380,DUA87132186-1_303617,"87132186",1,
DUA800854541,9380,DUA87132191-1_303618,"87132191",1,
DUA800854541,9380,DUA87132192-1_303619,"87132192",1,
DUA800854541,9380,DUA87132189-1_303620,"87132189",1,
DUA800854541,9380,DUA87132190-1_303621,"87132190",1,
DUA800854541,9380,DUA87132184-1_303622,"87132184",1,
DUA800854541,9380,DUA87132178-1_303623,"87132178",1,
DUA800854541,9380,DUA87132179-1_303624,"87132179",1,
DUA800854541,9380,DUA87132176-1_303625,"87132176",1,
DUA800854541,9380,DUA87132177-1_303626,"87132177",1,
DUA800854541,9380,DUA87132182-1_303627,"87132182",1,
DUA800854541,9380,DUA87132183-1_303628,"87132183",1,
DUA800854541,9380,DUA87132180-1_303629,"87132180",1,
DUA800854541,9380,DUA87132181-1_303630,"87132181",1,
DUA800854541,9380,DUA87132204-1_303631,"87132204",1,
DUA800854541,9380,DUA87132205-1_303632,"87132205",1,
DUA800854541,9380,DUA87132202-1_303633,"87132202",1,
DUA800854541,9380,DUA87132203-1_303634,"87132203",1,
DUA800854541,9380,DUA87132208-1_303635,"87132208",1,
DUA800854541,9380,DUA87132209-1_303636,"87132209",1,
DUA800854541,9380,DUA87132206-1_303637,"87132206",1,
DUA800854541,9380,DUA87132207-1_303638,"87132207",1,
DUA800854541,9380,DUA87132201-1_303639,"87132201",1,
DUA800854541,9380,DUA87132195-1_303640,"87132195",1,
DUA800854541,9380,DUA87132196-1_303641,"87132196",1,
DUA800854541,9380,DUA87132193-1_303642,"87132193",1,
DUA800854541,9380,DUA87132194-1_303643,"87132194",1,
DUA800854541,9380,DUA87132199-1_303644,"87132199",1,
DUA800854541,9380,DUA87132200-1_303645,"87132200",1,
DUA800854541,9380,DUA87132197-1_303646,"87132197",1,
DUA800854541,9380,DUA87132198-1_303647,"87132198",1,
DUA800854541,9380,DUA87132153-1_303648,"87132153",1,
DUA800854541,9380,DUA87132154-1_303649,"87132154",1,
DUA800854541,9380,DUA87132151-1_303650,"87132151",1,
DUA800854541,9380,DUA87132152-1_303651,"87132152",1,
DUA800854541,9380,DUA87132157-1_303652,"87132157",1,
DUA800854541,9380,DUA87132158-1_303653,"87132158",1,
DUA800854541,9380,DUA87132155-1_303654,"87132155",1,
DUA800854541,9380,DUA87132156-1_303655,"87132156",1,
DUA800854541,9380,DUA87132150-1_303656,"87132150",1,
DUA800854541,9380,DUA87132144-1_303657,"87132144",1,
DUA800854541,9380,DUA87132145-1_303658,"87132145",1,
DUA800854541,9380,DUA87132142-1_303659,"87132142",1,
DUA800854541,9380,DUA87132143-1_303660,"87132143",1,
DUA800854541,9380,DUA87132148-1_303661,"87132148",1,
DUA800854541,9380,DUA87132149-1_303662,"87132149",1,
DUA800854541,9380,DUA87132146-1_303663,"87132146",1,
DUA800854541,9380,DUA87132147-1_303664,"87132147",1,
DUA800854541,9380,DUA87132170-1_303665,"87132170",1,
DUA800854541,9380,DUA87132171-1_303666,"87132171",1,
DUA800854541,9380,DUA87132168-1_303667,"87132168",1,
DUA800854541,9380,DUA87132169-1_303668,"87132169",1,
DUA800854541,9380,DUA87132174-1_303669,"87132174",1,
DUA800854541,9380,DUA87132175-1_303670,"87132175",1,
DUA800854541,9380,DUA87132172-1_303671,"87132172",1,
DUA800854541,9380,DUA87132173-1_303672,"87132173",1,
DUA800854541,9380,DUA87132167-1_303673,"87132167",1,
DUA800854541,9380,DUA87132161-1_303674,"87132161",1,
DUA800854541,9380,DUA87132162-1_303675,"87132162",1,
DUA800854541,9380,DUA87132159-1_303676,"87132159",1,
DUA800854541,9380,DUA87132160-1_303677,"87132160",1,
DUA800854541,9380,DUA87132165-1_303678,"87132165",1,
DUA800854541,9380,DUA87132166-1_303679,"87132166",1,
DUA800854541,9380,DUA87132163-1_303680,"87132163",1,
DUA800854541,9380,DUA87132164-1_303681,"87132164",1,
DUA800854541,9380,DUA87132210-1_303682,"87132210",1,
DUA800854541,9396,DUA87132396-1_303683,"87132396",1,
DUA800854541,9396,DUA87132395-1_303684,"87132395",1,
DUA800854541,9396,DUA87132394-1_303685,"87132394",1,
DUA800854541,9396,DUA87132399-1_303686,"87132399",1,
DUA800854541,9396,DUA87132398-1_303687,"87132398",1,
DUA800854541,9396,DUA87132397-1_303688,"87132397",1,
DUA800854541,9396,DUA87132393-1_303689,"87132393",1,
DUA800854541,9396,DUA87132389-1_303690,"87132389",1,
DUA800854541,9396,DUA87132388-1_303691,"87132388",1,
DUA800854541,9396,DUA87132387-1_303692,"87132387",1,
DUA800854541,9396,DUA87132392-1_303693,"87132392",1,
DUA800854541,9396,DUA87132391-1_303694,"87132391",1,
DUA800854541,9396,DUA87132390-1_303695,"87132390",1,
DUA800854541,9396,DUA87132400-1_303696,"87132400",1,
DUA800854541,9396,DUA87132410-1_303697,"87132410",1,
DUA800854541,9396,DUA87132409-1_303698,"87132409",1,
DUA800854541,9396,DUA87132408-1_303699,"87132408",1,
DUA800854541,9396,DUA87132413-1_303700,"87132413",1,
DUA800854541,9396,DUA87132412-1_303701,"87132412",1,
DUA800854541,9396,DUA87132411-1_303702,"87132411",1,
DUA800854541,9396,DUA87132407-1_303703,"87132407",1,
DUA800854541,9396,DUA87132403-1_303704,"87132403",1,
DUA800854541,9396,DUA87132402-1_303705,"87132402",1,
DUA800854541,9396,DUA87132401-1_303706,"87132401",1,
DUA800854541,9396,DUA87132406-1_303707,"87132406",1,
DUA800854541,9396,DUA87132405-1_303708,"87132405",1,
DUA800854541,9396,DUA87132404-1_303709,"87132404",1,
DUA800854541,9396,DUA87132386-1_303710,"87132386",1,
DUA800854541,9380,DUA87132221-1_303711,"87132221",1,
DUA800854541,9380,DUA87132222-1_303712,"87132222",1,
DUA800854541,9380,DUA87132223-1_303713,"87132223",1,
DUA800854541,9380,DUA87132218-1_303714,"87132218",1,
DUA800854541,9380,DUA87132219-1_303715,"87132219",1,
DUA800854541,9380,DUA87132220-1_303716,"87132220",1,
DUA800854541,9380,DUA87132230-1_303717,"87132230",1,
DUA800854541,9380,DUA87132226-1_303718,"87132226",1,
DUA800854541,9380,DUA87132225-1_303719,"87132225",1,
DUA800854541,9380,DUA87132224-1_303720,"87132224",1,
DUA800854541,9380,DUA87132229-1_303721,"87132229",1,
DUA800854541,9380,DUA87132228-1_303722,"87132228",1,
DUA800854541,9380,DUA87132227-1_303723,"87132227",1,
DUA800854541,9380,DUA87132217-1_303724,"87132217",1,
DUA800854541,9380,DUA87132234-1_303725,"87132234",1,
DUA800854541,9380,DUA87132233-1_303726,"87132233",1,
DUA800854541,9380,DUA87132232-1_303727,"87132232",1,
DUA800854541,9396,DUA87132385-1_303728,"87132385",1,
DUA800854541,9396,DUA87132384-1_303729,"87132384",1,
DUA800854541,9386,DUA87132235-1_303730,"87132235",1,
DUA800854541,9380,DUA87132231-1_303731,"87132231",1,
DUA800854541,9380,DUA87132214-1_303732,"87132214",1,
DUA800854541,9380,DUA87132215-1_303733,"87132215",1,
DUA800854541,9380,DUA87132216-1_303734,"87132216",1,
DUA800854541,9380,DUA87132211-1_303735,"87132211",1,
DUA800854541,9380,DUA87132212-1_303736,"87132212",1,
DUA800854541,9380,DUA87132213-1_303737,"87132213",1,
DUA800854541,10877,DUASN067036R02001-1_303738,"67036",1,
DUA800854541,10688,DUASN441928R01001-1_303739,"41928",1,
DUA800854541,10849,DUASN441924R01002-1_303740,"41924",1,
DUA800854541,10877,DUASN067032R02001-1_303741,"67032",1,
DUA800854541,10688,DUASN067044R01001-1_303742,"67044",1,
DUA800854541,10688,DUASN067038R02001-1_303743,"67038",1,
DUA800854541,10688,DUASN441924R01001-1_303744,"41924",1,
DUA800854541,10877,DUASN067028R02001-1_303745,"67028",1,
DUA800854541,10855,DUASN067026R02001-1_303746,"67026",1,
DUA800854541,10855,DUASN067020R02001-1_303747,"67020",1,
DUA800854541,10849,DUASN441930R01002-1_303748,"41930",1,
DUA800854541,10688,DUASN441930R01001-1_303749,"41930",1,
DUA800854541,10849,DUASN441928R01002-1_303750,"41928",1,
DUA800853522,10597,DUASN058313R03001-1_298583,"58313",0,
DUA800853522,11235,DUASN058361R01004-1_298584,"58361",0,
DUA800853522,11235,DUASN058367R01001-1_298585,"58367",0,
DUA800853522,10597,DUASN058321R01004-1_298586,"58321",0,
DUA800853522,11235,DUASN058363R02001-1_298587,"58363",0,
DUA800853522,10597,DUASN058317R01001-1_298588,"58317",0,
DUA800853522,10597,DUASN058305R02001-1_298589,"58305",0,
DUA800853522,10597,DUASN058307R02001-1_298590,"58307",0,
DUA800853522,11286,DUASN058339R02001-1_298591,"58339",0,
DUA800853522,11286,DUASN058355R01001-1_298592,"58355",0,
DUA800853522,11286,DUASN058337R02001-1_298593,"58337",0,
DUA800853522,10597,DUASN058301R01001-1_298594,"58301",0,
DUA800853522,10597,DUASN058309R01001-1_298595,"58309",0,
DUA800853522,10597,DUASN058311R03001-1_298596,"58311",0,
DUA800853522,10597,DUASN058325R02001-1_298597,"58325",0,
DUA800853522,11294,DUASN058303R03001-1_298598,"58303",0,
DUA800853522,10597,DUASN058319R01001-1_298599,"58319",0,
DUA800853522,11235,DUASN058347R02001-1_298600,"58347",0,
DUA800853522,11286,DUASN058331R01001-1_298601,"58331",0,
DUA800853522,11235,DUASN058345R01001-1_298602,"58345",0,
DUA800853522,10597,DUASN058315R03001-1_298603,"58315",0,
DUA800853522,10597,DUASN058323R03001-1_298604,"58323",0,
DUA800853522,11235,DUASN058343R01001-1_298605,"58343",0,
DUA800853522,11294,DUASN058329R03001-1_298606,"58329",0,
DUA800853522,11286,DUASN058341R02001-1_298607,"58341",0,
DUA800853522,10597,DUASN058327R01001-1_298608,"58327",0,
DUA800853522,11286,DUASN058333R01001-1_298609,"58333",0,
DUA800853522,11286,DUASN058335R01001-1_298610,"58335",0,
DUA800853522,11190,DUASN058353R01001-1_298611,"58353",0,
DUA800853522,11235,DUASN058359R01001-1_298612,"58359",0,
DUA800853522,11235,DUASN058365R01001-1_298613,"58365",0,
DUA800853522,11235,DUASN058349R01001-1_298614,"58349",0,
DUA800853522,11235,DUASN058351R01001-1_298615,"58351",0,
DUA800853522,11286,DUASN058357R01001-1_298616,"58357",0,
DUA800853522,10597,DUASN058316R02001-1_298617,"58316",1,
DUA800853522,10597,DUASN058318R03001-1_298618,"58318",1,
DUA800853522,11286,DUASN058324R03004-1_298619,"58324",1,
DUA800853522,10597,DUASN058324R03003-1_298620,"58324",1,
DUA800853522,10597,DUASN058314R01001-1_298621,"58314",1,
DUA800853522,10597,DUASN058320R03001-1_298622,"58320",1,
DUA800853522,11695,DUASN058328R02002-1_298623,"58328",1,
DUA800853522,11286,DUASN058338R03001-1_298624,"58338",1,
DUA800853522,11286,DUASN058336R02001-1_298625,"58336",1,
DUA800853522,11286,DUASN058334R03001-1_298626,"58334",1,
DUA800853522,11286,DUASN058340R02001-1_298627,"58340",1,
DUA800853522,10597,DUASN058326R01001-1_298628,"58326",1,
DUA800853522,10597,DUASN058368R01001-1_298629,"58368",1,
DUA800853522,11286,DUASN058342R01001-1_298630,"58342",1,
DUA800853522,10597,DUASN058322R04001-1_298631,"58322",1,
DUA800853522,11190,DUASN058300R04001-1_298632,"58300",1,
DUA800853522,10597,DUASN058302R01001-1_298633,"58302",1,
DUA800853522,10597,DUASN058304R03001-1_298634,"58304",1,
DUA800853522,10597,DUASN058306R03001-1_298635,"58306",1,
DUA800853522,10597,DUASN058308R02001-1_298636,"58308",1,
DUA800853522,10597,DUASN058310R01001-1_298637,"58310",1,
DUA800853522,10597,DUASN058312R04001-1_298638,"58312",1,
DUA800853522,11286,DUASN058330R03001-1_298639,"58330",1,
DUA800853522,11286,DUASN058332R03001-1_298640,"58332",1,
DUA800853522,11286,DUASN058344R01001-1_298641,"58344",1,
DUA800853522,11235,DUASN058346R01001-1_298642,"58346",1,
DUA800853522,11235,DUASN058348R02001-1_298643,"58348",1,
DUA800853522,11235,DUASN058350R01001-1_298644,"58350",1,
DUA800853522,11235,DUASN058354R02001-1_298645,"58354",1,
DUA800853522,11235,DUASN058356R01001-1_298646,"58356",1,
DUA800853522,11235,DUASN058358R01001-1_298647,"58358",1,
DUA800853522,11235,DUASN058360R01001-1_298648,"58360",1,
DUA800853522,11235,DUASN058362R01001-1_298649,"58362",1,
DUA800853522,11235,DUASN058364R01001-1_298650,"58364",1,
DUA800853522,11235,DUASN058366R01001-1_298651,"58366",1,
DUA800851581,11068,DUASN495543R01003-1_290194,"95543",0,
DUA800851581,11449,DUASN495543R01001-1_290195,"95543",0,
DUA800851581,10880,DUASN495549R01004-1_290196,"95549",0,
DUA800851581,11448,DUASN495549R01002-1_290197,"95549",0,
DUA800851581,11453,DUASN495539R01001-1_290198,"95539",0,
DUA800851581,11450,DUASN495539R01002-1_290199,"95539",0,
DUA800851581,11078,DUASN495533R01003-1_290200,"95533",0,
DUA800851581,11451,DUASN495545R01004-1_290201,"95545",0,
DUA800851581,11452,DUASN495535R01002-1_290202,"95535",0,
DUA800851581,10880,DUASN495535R01001-1_290203,"95535",0,
DUA800851581,10709,DUASN495569R08001-1_290204,"95569",0,
DUA800851581,11453,DUASN495537R01001-1_290205,"95537",0,
DUA800851581,10709,DUASN495567R06001-1_290206,"95567",0,
DUA800851581,11456,DUASN495547R01003-1_290207,"95547",0,
DUA800851581,11454,DUASN495541R01002-1_290208,"95541",0,
DUA800851581,11455,DUASN495541R01001-1_290209,"95541",0,
DUA800851581,11450,DUASN495537R01002-1_290210,"95537",0,
DUA800851581,10845,DUASN495533R01001-1_290211,"95533",0,
DUA800851581,11444,DUASN495529R01001-1_290212,"95529",0,
DUA800851581,11348,DUASN495567R05001-1_290213,"95567",0,
DUA800851581,11443,DUASN495571R06001-1_290214,"95571",0,
DUA800851581,11447,DUASN495549R02002-1_290215,"95549",0,
DUA800851581,10999,DUASN495551R03003-1_290216,"95551",0,
DUA800851581,10999,DUASN495553R06004-1_290217,"95553",0,
DUA800851581,11446,DUASN495553R06005-1_290218,"95553",0,
DUA800851581,11446,DUASN495551R03004-1_290219,"95551",0,
DUA800851581,10687,DUASN495551R03001-1_290220,"95551",0,
DUA800851581,11036,DUASN495551R03002-1_290221,"95551",0,
DUA800851581,10845,DUASN495551R04001-1_290222,"95551",0,
DUA800851581,11447,DUASN495547R03001-1_290223,"95547",0,
DUA800851581,10845,DUASN495553R07001-1_290224,"95553",0,
DUA800851581,11036,DUASN495553R07005-1_290225,"95553",0,
DUA800851581,10687,DUASN495553R07003-1_290226,"95553",0,
DUA800851581,11441,DUASN495547R07001-1_290227,"95547",0,
DUA800851581,10709,DUASN495531R01003-1_290228,"95531",0,
DUA800851581,11441,DUASN495533R02001-1_290229,"95533",0,
DUA800851581,11441,DUASN495549R04001-1_290230,"95549",0,
DUA800851581,11441,DUASN495561R07001-1_290231,"95561",0,
DUA800851581,11339,DUASN495581R01002-1_290232,"95581",0,
DUA800851581,10709,DUASN495533R02002-1_290233,"95533",0,
